value,ioc_type,category,confidence,tlp,sources,tags,first_seen,last_seen,description
https://spydisec.com/threatfoxhighconfidenceips.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/osinthoneypotfeed.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/ip_ioc_maltrail.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/maliciousblocklist.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/spamblocklist.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/adsblocklist.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/permanentMaliciousDomainList.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/domain_ioc_maltrail.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/high_confidence_limited.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/high_confidence_unlimited.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/medium_confidence_limited.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/medium_confidence_unlimited.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
https://spydisec.com/low_confidence.txt,url,threat,medium,WHITE,spydisec/stats,spydisec,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
